seed,model,class,multi_imv,brier_loss,accuracy,precision,recall
50,lightgbm,3,0.32717226577800357,0.02923754550898253,0.9577547571816912,0.9088907239196257,0.9311900733220531
50,lightgbm,4,0.15761682715436695,0.009612068809740665,0.9872896921607524,0.95822454308094,0.9517634854771784
50,lightgbm,5,0.16692154380611618,0.011081645301445663,0.9850121225479391,0.9528067560854446,0.946225949679329
50,lightgbm,6,0.2095645703558699,0.034881426234762876,0.9509220483432518,0.8784615384615385,0.866464339908953
51,logistic_regression,0,0.10019778814498999,0.010835627023685445,0.9853060024979796,0.942429022082019,0.9039334341906202
51,logistic_regression,1,0.039838678804056206,3.0706469345905105e-05,1.0,1.0,1.0
51,logistic_regression,2,0.1280518467271226,0.011168376956197114,0.9853060024979796,0.9343863912515188,0.943558282208589
51,logistic_regression,3,0.3249023586980179,0.030393921153962854,0.9584894570567923,0.9230769230769231,0.9170896785109983
51,logistic_regression,4,0.15701788403346115,0.010164257945251729,0.9869223422232019,0.953838174273859,0.953838174273859
51,logistic_regression,5,0.1655426996491835,0.011961633225244558,0.9845713026228785,0.949085516559565,0.9472126295017267
51,logistic_regression,6,0.20667820271481166,0.03727051457285792,0.9477628388803174,0.8563495001851166,0.8774658573596358
51,xgboost,0,0.10121274538867067,0.009543574710040888,0.9864815222981412,0.9397217928902627,0.9198184568835098
51,xgboost,1,0.03982121103966203,8.267734507017485e-05,0.9999265300124899,0.9980879541108987,1.0
51,xgboost,2,0.129194321655188,0.010018753903750285,0.9861141723605907,0.9390615478366849,0.945398773006135
51,xgboost,3,0.3274925992993335,0.029012510842173152,0.9583425170817721,0.9099917423616846,0.9323181049069373
51,xgboost,4,0.15783538155392335,0.009635739667264246,0.9875101021232826,0.9597280334728033,0.9517634854771784
51,xgboost,5,0.16696031985248844,0.011062114614994047,0.9853794724854896,0.954726368159204,0.9467192895905279
51,xgboost,6,0.21004232319233385,0.03462321653587517,0.9513628682683124,0.8799076212471132,0.8672230652503794
51,lightgbm,0,0.10130623658227815,0.009527941553043737,0.9872896921607524,0.9463869463869464,0.9213313161875946
51,lightgbm,1,0.03981087525909107,0.00019642815302583954,0.9997795900374697,0.9980806142034548,0.9961685823754789
51,lightgbm,2,0.12924352438107772,0.009879667794157188,0.9867019322606715,0.9425778863775198,0.9466257668711656
51,lightgbm,3,0.32689091096842876,0.02943759281347179,0.9573139372566307,0.9100968188105117,0.9278059785673999
51,lightgbm,4,0.15776201750408034,0.009623504318598682,0.9873631621482625,0.9587251828631139,0.9517634854771784
51,lightgbm,5,0.166317358308029,0.01146504775754534,0.9853794724854896,0.9556331006979063,0.9457326097681302
51,lightgbm,6,0.2093322497542526,0.03520307002912331,0.9492322386305194,0.8696313188901559,0.8679817905918058
