seed,model,class,multi_imv,brier_loss,accuracy,precision,recall
50,xgboost,3,0.0353918924079648,0.005446033481683903,0.9947916666666666,0.9,0.9692307692307692
50,lightgbm,0,0.4132257753828985,0.01374917408503181,0.9820601851851852,0.9957947855340622,0.9785123966942149
50,lightgbm,1,0.26711816445302,0.018967367143301297,0.9785879629629629,0.9370277078085643,0.96875
50,lightgbm,2,0.0368524754745189,0.007105558673109303,0.9947916666666666,0.8947368421052632,0.9855072463768116
50,lightgbm,3,0.0372873271338108,0.002815842856325415,0.9971064814814815,0.9545454545454546,0.9692307692307692
51,logistic_regression,0,0.146291190748258,0.16865316717687917,0.7181712962962963,0.744421906693712,0.9099173553719008
51,logistic_regression,1,0.0462240784957186,0.16185893325969866,0.7390046296296297,0.33816425120772947,0.18229166666666666
51,logistic_regression,2,0.0034723934269815,0.03767678321948558,0.9600694444444444,0.0,0.0
51,logistic_regression,3,0.0195835355706719,0.029029018317523976,0.9542824074074074,0.3333333333333333,0.2153846153846154
51,xgboost,0,0.4043126144299112,0.019626017215203455,0.9785879629629629,0.9924433249370277,0.9768595041322314
51,xgboost,1,0.2521485587446397,0.03191590676659766,0.9716435185185185,0.9219143576826196,0.953125
51,xgboost,2,0.0342107694475479,0.011280776712434815,0.9907407407407407,0.863013698630137,0.9130434782608695
51,xgboost,3,0.0357001746573613,0.004837389602588378,0.9953703703703703,0.9253731343283582,0.9538461538461539
51,lightgbm,0,0.4154691794128583,0.011610420861541322,0.9890046296296297,0.9974937343358395,0.9867768595041322
51,lightgbm,1,0.2675735201649168,0.01820213685062429,0.9826388888888888,0.9561855670103093,0.9661458333333334
51,lightgbm,2,0.0370025694819961,0.007188067872900085,0.9924768518518519,0.868421052631579,0.9565217391304348
51,lightgbm,3,0.0374994317098166,0.0022470428572340653,0.9976851851851852,0.9552238805970149,0.9846153846153847
